name,poi_id,osm_way_id,osm_relation_id,building,amenity,geometry,centroid
Costa,3713,788615841,,cafe,,"POLYGON ((-2.2675432 53.4777024, -2.2672105 53.4776542, -2.267232 53.4775981, -2.2672487 53.4775472, -2.2675611 53.4776302, -2.2675432 53.4777024))",POINT (-2.267380215482423 53.47763155300564)
,3714,789033025,,house,,"POLYGON ((-2.2700081 53.4748338, -2.2700685 53.4747623, -2.2701858 53.4747974, -2.2701255 53.4748689, -2.2700081 53.4748338))",POINT (-2.270096968311953 53.47481560307697)
,3715,789033026,,house,,"POLYGON ((-2.2705959 53.4749238, -2.2706353 53.4748563, -2.2702351 53.4747736, -2.2701957 53.4748411, -2.2705959 53.4749238))",POINT (-2.2704155 53.47484869999999)
,3716,789033027,,house,,"POLYGON ((-2.2705033 53.4750868, -2.2703703 53.4750566, -2.2704255 53.4749706, -2.2705585 53.4750008, -2.2705033 53.4750868))",POINT (-2.2704644 53.4750287)
,3717,789033028,,house,,"POLYGON ((-2.2703302 53.475277, -2.2704576 53.4750957, -2.2703291 53.4750637, -2.2702017 53.4752451, -2.2703302 53.475277))",POINT (-2.270329649914307 53.4751703667167)
,3718,789033029,,house,,"POLYGON ((-2.2702448 53.4753516, -2.270294 53.4752774, -2.2701746 53.4752493, -2.2701253 53.4753235, -2.2702448 53.4753516))",POINT (-2.270209669298481 53.47530045383525)
,3719,789033030,,house,,"POLYGON ((-2.2701908 53.4762083, -2.2702374 53.4761356, -2.2704725 53.4761889, -2.270426 53.4762616, -2.2701908 53.4762083))",POINT (-2.270331668224162 53.47619860104053)
,3720,789033031,,house,,"POLYGON ((-2.2704493 53.4762543, -2.2704887 53.4761874, -2.2706365 53.4762183, -2.270597 53.4762852, -2.2704493 53.4762543))",POINT (-2.270542880407224 53.47623629735759)
,3721,789033032,,house,,"POLYGON ((-2.2706121 53.4762737, -2.2706556 53.4761957, -2.2708136 53.4762269, -2.2707702 53.4763049, -2.2706121 53.4762737))",POINT (-2.270712869932927 53.47625030311236)
,3722,789033033,,house,,"POLYGON ((-2.2710178 53.4763374, -2.2710697 53.4762591, -2.2708378 53.4762047, -2.2707859 53.476283, -2.2710178 53.4763374))",POINT (-2.270927799999999 53.47627105)
,3723,789033034,,house,,"POLYGON ((-2.2713042 53.4758224, -2.2714638 53.4755337, -2.2713292 53.4755073, -2.2711696 53.475796, -2.2713042 53.4758224))",POINT (-2.2713167 53.47566485)
,3724,789033035,,house,,"POLYGON ((-2.2710744 53.4761769, -2.2709051 53.4761383, -2.2710883 53.4758535, -2.2712577 53.4758921, -2.2710744 53.4761769))",POINT (-2.271081383848992 53.47601518800258)
,3725,789033036,,house,,"POLYGON ((-2.2707589 53.47585, -2.2705992 53.4758156, -2.2706674 53.4757032, -2.2708272 53.4757376, -2.2707589 53.47585))",POINT (-2.270713180404064 53.47577659530037)
,3726,789033037,,house,,"POLYGON ((-2.2706574 53.4759375, -2.2704924 53.4758998, -2.2705478 53.475814, -2.2707128 53.4758517, -2.2706574 53.4759375))",POINT (-2.2706026 53.47587575)
,3727,789033038,,house,,"POLYGON ((-2.2705193 53.4760937, -2.2703481 53.4760568, -2.2704458 53.4758961, -2.270617 53.475933, -2.2705193 53.4760937))",POINT (-2.270482550000001 53.47599490000001)
,3728,789033039,,house,,"POLYGON ((-2.270152 53.475962, -2.2702307 53.4758397, -2.2700755 53.4758043, -2.2699967 53.4759266, -2.270152 53.475962))",POINT (-2.270113719210832 53.47588315524465)
,3729,789033040,,house,,"POLYGON ((-2.2703448 53.4757566, -2.2704021 53.4756691, -2.2702811 53.4756409, -2.2702237 53.4757284, -2.2703448 53.4757566))",POINT (-2.270312919244932 53.47569875468297)
,3730,789033041,,house,,"POLYGON ((-2.2702375 53.4758364, -2.2702948 53.4757489, -2.2701737 53.4757208, -2.2701164 53.4758083, -2.2702375 53.4758364))",POINT (-2.2702056 53.47577860000001)
,3731,789033042,,house,,"POLYGON ((-2.270043 53.4760415, -2.2701004 53.475954, -2.2699793 53.4759259, -2.2699219 53.4760134, -2.270043 53.4760415))",POINT (-2.27001115 53.4759837)
,3732,789033043,,house,,"POLYGON ((-2.2699921 53.4761381, -2.2700494 53.4760506, -2.2699283 53.4760225, -2.2698709 53.47611, -2.2699921 53.4761381))",POINT (-2.269960169252696 53.47608030468565)
,3733,789033044,,house,,"POLYGON ((-2.2703851 53.4755334, -2.2704375 53.4754538, -2.2709823 53.4755807, -2.2709299 53.4756603, -2.2703851 53.4755334))",POINT (-2.270683699999997 53.47555705000001)
,3734,789033045,,house,,"POLYGON ((-2.2710391 53.4749888, -2.2709157 53.4749633, -2.2709641 53.4748803, -2.2710875 53.4749057, -2.2710391 53.4749888))",POINT (-2.271001609353101 53.47493453019748)
,3735,789033046,,house,,"POLYGON ((-2.2708816 53.4752777, -2.2707555 53.4752466, -2.2709433 53.4749776, -2.2710693 53.4750087, -2.2708816 53.4752777))",POINT (-2.270912413589155 53.47512766496857)
,3736,789033047,,house,,"POLYGON ((-2.27079 53.4753727, -2.2706737 53.475345, -2.270733 53.4752569, -2.2708493 53.4752847, -2.27079 53.4753727))",POINT (-2.270761492982376 53.47531481907647)
,3737,789033048,,house,,"POLYGON ((-2.2716515 53.4748896, -2.2717562 53.474668, -2.2715801 53.4746385, -2.2714754 53.4748602, -2.2716515 53.4748896))",POINT (-2.271615796032954 53.474764069382)
,3738,789033049,,house,,"POLYGON ((-2.272378 53.4749686, -2.2724306 53.4748673, -2.2720468 53.4747966, -2.2720312 53.4748265, -2.2718211 53.4747878, -2.2717672 53.4748915, -2.2719782 53.4749304, -2.271995 53.474898, -2.272378 53.4749686))",POINT (-2.27209983536016 53.47487413712125)
,3739,789033050,,house,,"POLYGON ((-2.2714695 53.4752864, -2.2712503 53.4752846, -2.2712538 53.4751373, -2.271473 53.4751391, -2.2714695 53.4752864))",POINT (-2.27136165 53.47521185000001)
,3740,789033051,,house,,"POLYGON ((-2.2714262 53.4754582, -2.271207 53.4754564, -2.2712106 53.4753091, -2.2714298 53.4753109, -2.2714262 53.4754582))",POINT (-2.2713184 53.47538365)
,3741,789033052,,house,,"POLYGON ((-2.2717313 53.4754295, -2.2717323 53.4753752, -2.271574 53.4753742, -2.271573 53.4754284, -2.2717313 53.4754295))",POINT (-2.271652674312492 53.47540182521391)
,3742,789033053,,house,,"POLYGON ((-2.2720787 53.4753449, -2.2720796 53.4752906, -2.2719214 53.4752896, -2.2719204 53.4753438, -2.2720787 53.4753449))",POINT (-2.272000049093766 53.47531722806666)
,3743,789033054,,house,,"POLYGON ((-2.2721129 53.4752814, -2.2721138 53.4752271, -2.2719556 53.4752261, -2.2719546 53.4752804, -2.2721129 53.4752814))",POINT (-2.272034224796528 53.47525375285811)
,3744,789033055,,house,,"POLYGON ((-2.2714652 53.4750819, -2.2713827 53.4750824, -2.2713815 53.4750129, -2.271464 53.4750125, -2.2714652 53.4750819))",POINT (-2.27142334010382 53.47504742517519)
,3745,789033056,,house,,"POLYGON ((-2.2715644 53.4750979, -2.2714819 53.4750984, -2.2714808 53.4750289, -2.2715632 53.4750284, -2.2715644 53.4750979))",POINT (-2.271522575176166 53.47506340702338)
,3746,789033057,,house,,"POLYGON ((-2.271665 53.4751138, -2.2715825 53.4751143, -2.2715813 53.4750449, -2.2716638 53.4750444, -2.271665 53.4751138))",POINT (-2.27162315 53.47507935)
,3747,789033058,,house,,"POLYGON ((-2.2717669 53.4751282, -2.2716844 53.4751287, -2.2716833 53.4750592, -2.2717657 53.4750587, -2.2717669 53.4751282))",POINT (-2.271725075176166 53.47509370702339)
,3748,789033059,,house,,"POLYGON ((-2.2718648 53.4751545, -2.2717823 53.475155, -2.2717812 53.4750856, -2.2718636 53.4750851, -2.2718648 53.4751545))",POINT (-2.271822975176252 53.47512005701329)
,3749,789033060,,house,,"POLYGON ((-2.2719644 53.4751749, -2.2718819 53.4751754, -2.2718807 53.4751059, -2.2719632 53.4751054, -2.2719644 53.4751749))",POINT (-2.271922550000001 53.4751404)
,3750,790786556,,apartments,,"POLYGON ((-2.2661688 53.480052, -2.2666574 53.479618, -2.2664359 53.4795296, -2.2659473 53.4799636, -2.2661688 53.480052))",POINT (-2.26630235 53.4797908)
,3751,790786557,,apartments,,"POLYGON ((-2.265364 53.4797976, -2.2658752 53.4793385, -2.2656448 53.4792477, -2.2651336 53.4797067, -2.265364 53.4797976))",POINT (-2.265504388598838 53.47952263899393)
,3752,790786558,,apartments,,"POLYGON ((-2.2648981 53.4796498, -2.2654151 53.4791693, -2.265041 53.4790268, -2.2648779 53.4791784, -2.2650091 53.4792284, -2.2646552 53.4795573, -2.2648981 53.4796498))",POINT (-2.26503368502834 53.47932897104492)
,3753,790786559,,apartments,,"POLYGON ((-2.2637852 53.4793396, -2.2640695 53.4790762, -2.2643485 53.4791001, -2.2643867 53.4789424, -2.2639265 53.4789029, -2.2635653 53.4792502, -2.2637852 53.4793396))",POINT (-2.263964946693266 53.47908556336622)
,3754,790786560,,apartments,,"POLYGON ((-2.2634388 53.479035, -2.2634174 53.4788791, -2.262762 53.478911, -2.2627833 53.4790668, -2.2634388 53.479035))",POINT (-2.263100411739771 53.47897297492474)
,3755,790786561,,apartments,,"POLYGON ((-2.2629531 53.4795366, -2.2624935 53.4793303, -2.2624041 53.4792902, -2.262565 53.4791635, -2.2631173 53.4794051, -2.2629531 53.4795366))",POINT (-2.262761269061643 53.47934951533546)
Burlington House,3756,791820734,,yes,,"POLYGON ((-2.2302106 53.4814104, -2.2301363 53.4813645, -2.2300186 53.4812919, -2.2299896 53.4811827, -2.2298535 53.4810485, -2.2297576 53.4812032, -2.2297361 53.481296, -2.229656 53.4814136, -2.2296678 53.4814197, -2.2296483 53.4814434, -2.2298387 53.4815514, -2.2299404 53.4814895, -2.2299883 53.481546, -2.2302106 53.4814104))",POINT (-2.229898969712908 53.48134621729861)
Salford Community Fire Station,3757,792239402,,fire_station,,"POLYGON ((-2.271703 53.480654, -2.2716634 53.4806228, -2.2715675 53.480606, -2.2716245 53.4804835, -2.2709446 53.4803646, -2.2708158 53.4803969, -2.2704967 53.4810573, -2.2705637 53.4811248, -2.27165 53.4813199, -2.2718401 53.4809355, -2.2718545 53.4809097, -2.2716588 53.4807337, -2.2716929 53.4806687, -2.271703 53.480654))",POINT (-2.271188075709573 53.48085276847034)
,3758,792242283,,apartments,,"POLYGON ((-2.2677702 53.4801691, -2.2669414 53.4799951, -2.267274 53.4797269, -2.2679231 53.4798451, -2.2677702 53.4801691))",POINT (-2.267475491816301 53.47994124530666)
,3759,792310874,,apartments,,"POLYGON ((-2.2666062 53.4739826, -2.2668864 53.4737731, -2.2668067 53.4737353, -2.2668612 53.4736945, -2.2667762 53.4736542, -2.2666612 53.4737402, -2.2666141 53.4737178, -2.2666346 53.4737025, -2.2665599 53.4736672, -2.2665669 53.4736619, -2.2664637 53.4736131, -2.2664595 53.4736162, -2.2663759 53.4735766, -2.2663565 53.4735912, -2.2663153 53.4735717, -2.2664011 53.4735075, -2.2663237 53.4734708, -2.266365 53.4734399, -2.2662804 53.4733998, -2.2659282 53.4736631, -2.2660906 53.4737401, -2.2662392 53.473629, -2.2662713 53.4736442, -2.2662467 53.4736626, -2.2663226 53.4736985, -2.2663143 53.4737047, -2.266444 53.4737662, -2.2664512 53.4737608, -2.2665225 53.4737945, -2.2665281 53.4737904, -2.2665664 53.4738085, -2.2664393 53.4739035, -2.2666062 53.4739826))",POINT (-2.266425844958071 53.47369458197767)
,3760,792318092,,apartments,,"POLYGON ((-2.265906 53.4735356, -2.2660619 53.4734179, -2.2658289 53.4733085, -2.2658999 53.4732549, -2.2656896 53.4731561, -2.2656072 53.4732183, -2.2653104 53.473079, -2.2651668 53.4731873, -2.2654487 53.4733196, -2.2652853 53.4734429, -2.2654864 53.4735373, -2.2656488 53.4734148, -2.265906 53.4735356))",POINT (-2.265601136780427 53.47332559270895)
,3761,793172746,,fountain,,"POLYGON ((-2.2400496 53.4904919, -2.2401752 53.4903231, -2.2401645 53.4902434, -2.2402507 53.4902539, -2.2403159 53.4902826, -2.2402118 53.4903324, -2.2400844 53.4905, -2.2400496 53.4904919))",POINT (-2.240180550979192 53.49034411833121)
The Co-operative Food,3762,793174680,,yes,,"POLYGON ((-2.240513 53.4896749, -2.2405917 53.4895755, -2.2403532 53.4895021, -2.2402742 53.4896066, -2.240513 53.4896749))",POINT (-2.240432283389148 53.48958942509165)
,3763,795893817,,terrace,,"POLYGON ((-2.2642526 53.4825777, -2.2644471 53.4822458, -2.2643255 53.4822206, -2.2641309 53.4825525, -2.2642526 53.4825777))",POINT (-2.264289012551665 53.48239917015729)
,3764,795893818,,terrace,,"POLYGON ((-2.2636878 53.4822949, -2.2637904 53.4821208, -2.2639109 53.4821459, -2.2638096 53.4823203, -2.26372 53.4823013, -2.2636878 53.4822949))",POINT (-2.263799633266696 53.48222056416287)
,3765,795893819,,terrace,,"POLYGON ((-2.26372 53.4823013, -2.2636521 53.4824143, -2.2636737 53.4824176, -2.2637778 53.4824403, -2.2638453 53.482328, -2.2638096 53.4823203, -2.26372 53.4823013))",POINT (-2.263748971983924 53.48237069425556)
,3766,795893820,,terrace,,"POLYGON ((-2.2636737 53.4824176, -2.2636482 53.4824589, -2.2637936 53.4824906, -2.2638191 53.4824493, -2.2637778 53.4824403, -2.2636737 53.4824176))",POINT (-2.263733648960661 53.48245410082222)
,3767,795893823,,terrace,,"POLYGON ((-2.2639046 53.4827152, -2.2639621 53.4825973, -2.2636797 53.4825485, -2.2636222 53.4826665, -2.2639046 53.4827152))",POINT (-2.263792132359724 53.48263187025804)
,3768,796265843,,bicycle_parking,,"POLYGON ((-2.2671612 53.4774244, -2.2670429 53.4774057, -2.2670549 53.4773777, -2.2671733 53.4773962, -2.2671612 53.4774244))",POINT (-2.267108146044502 53.47740101088375)
,3769,796265844,,bicycle_parking,,"POLYGON ((-2.267307 53.4774473, -2.2672062 53.4774315, -2.2672185 53.4774033, -2.2673194 53.477419, -2.267307 53.4774473))",POINT (-2.267262807734727 53.47742527879844)
,3770,796302805,,parking_space,,"POLYGON ((-2.2671534 53.4772868, -2.2670612 53.4772726, -2.2670751 53.4772406, -2.2671673 53.4772548, -2.2671534 53.4772868))",POINT (-2.267114250000002 53.4772637)
,3771,796302806,,parking_space,,"POLYGON ((-2.2671395 53.4773188, -2.2670474 53.4773046, -2.2670612 53.4772726, -2.2671534 53.4772868, -2.2671395 53.4773188))",POINT (-2.267100379640881 53.47729569782132)
,3772,796302807,,parking_space,,"POLYGON ((-2.2671257 53.4773508, -2.2670335 53.4773366, -2.2670474 53.4773046, -2.2671395 53.4773188, -2.2671257 53.4773508))",POINT (-2.267086520359119 53.4773277021787)
,3773,796304745,,parking_space,,"POLYGON ((-2.266708 53.4771164, -2.266609 53.4771025, -2.2666203 53.4770738, -2.2667193 53.4770877, -2.266708 53.4771164))",POINT (-2.26666415 53.47709509999999)
,3774,796304746,,parking_space,,"POLYGON ((-2.2666966 53.4771451, -2.2665976 53.4771312, -2.266609 53.4771025, -2.266708 53.4771164, -2.2667023 53.4771307, -2.2666966 53.4771451))",POINT (-2.266652795296677 53.47712379934121)
,3775,796304747,,parking_space,,"POLYGON ((-2.2666852 53.4771737, -2.2665862 53.4771598, -2.2665976 53.4771312, -2.2666966 53.4771451, -2.2666852 53.4771737))",POINT (-2.2666414 53.47715245000001)
,3776,796304748,,parking_space,,"POLYGON ((-2.2666738 53.4772024, -2.2665748 53.4771885, -2.2665862 53.4771598, -2.2666852 53.4771737, -2.2666738 53.4772024))",POINT (-2.266630000000002 53.4771811)
,3777,796304749,,parking_space,,"POLYGON ((-2.2666625 53.4772311, -2.2665635 53.4772172, -2.2665748 53.4771885, -2.2666738 53.4772024, -2.2666682 53.4772168, -2.2666625 53.4772311))",POINT (-2.266618666509021 53.47720980232272)
,3778,796304750,,parking_space,,"POLYGON ((-2.2666511 53.4772598, -2.2665521 53.4772459, -2.2665635 53.4772172, -2.2666625 53.4772311, -2.2666511 53.4772598))",POINT (-2.2666073 53.47723850000001)
,3779,796304751,,parking_space,,"POLYGON ((-2.2668013 53.4771446, -2.2667023 53.4771307, -2.266708 53.4771164, -2.2667193 53.4770877, -2.2668183 53.4771016, -2.2668013 53.4771446))",POINT (-2.266760311226619 53.47711615101284)
,3780,796304752,,parking_space,,"POLYGON ((-2.2667842 53.4771877, -2.2666852 53.4771737, -2.2666966 53.4771451, -2.2667023 53.4771307, -2.2668013 53.4771446, -2.2667842 53.4771877))",POINT (-2.266743273758562 53.47715918010411)
,3781,796304753,,parking_space,,"POLYGON ((-2.2667672 53.4772307, -2.2666682 53.4772168, -2.2666738 53.4772024, -2.2666852 53.4771737, -2.2667842 53.4771877, -2.2667672 53.4772307))",POINT (-2.266726163102427 53.47720221933321)
,3782,796304754,,parking_space,,"POLYGON ((-2.2667501 53.4772737, -2.2666511 53.4772598, -2.2666625 53.4772311, -2.2666682 53.4772168, -2.2667672 53.4772307, -2.2667501 53.4772737))",POINT (-2.266709146921729 53.47724524940716)
,3783,796304755,,parking_space,,"POLYGON ((-2.2669301 53.477163, -2.2668311 53.4771491, -2.2668482 53.4771061, -2.2669472 53.47712, -2.2669301 53.477163))",POINT (-2.26688915 53.47713455)
,3784,796304756,,parking_space,,"POLYGON ((-2.266913 53.4772061, -2.266814 53.4771922, -2.2668311 53.4771491, -2.2669301 53.477163, -2.266913 53.4772061))",POINT (-2.26687205 53.4771776)
,3785,796304757,,parking_space,,"POLYGON ((-2.266896 53.4772491, -2.266797 53.4772352, -2.266814 53.4771922, -2.266913 53.4772061, -2.266896 53.4772491))",POINT (-2.266855 53.47722065000001)
,3786,796304758,,parking_space,,"POLYGON ((-2.2668789 53.4772921, -2.2667799 53.4772782, -2.266797 53.4772352, -2.266896 53.4772491, -2.2668789 53.4772921))",POINT (-2.26683795 53.47726364999999)
,3787,796304759,,parking_space,,"POLYGON ((-2.2670291 53.477177, -2.2669301 53.477163, -2.2669472 53.47712, -2.2670462 53.4771339, -2.2670291 53.477177))",POINT (-2.266988167606563 53.47714847892033)
,3788,796304760,,parking_space,,"POLYGON ((-2.267012 53.47722, -2.266913 53.4772061, -2.2669301 53.477163, -2.2670291 53.477177, -2.267012 53.47722))",POINT (-2.266971032393437 53.47719152107967)
,3789,796304761,,parking_space,,"POLYGON ((-2.266995 53.477263, -2.266896 53.4772491, -2.266913 53.4772061, -2.267012 53.47722, -2.266995 53.477263))",POINT (-2.266953999999998 53.47723454999999)
,3790,796304762,,parking_space,,"POLYGON ((-2.2669779 53.477306, -2.2668789 53.4772921, -2.266896 53.4772491, -2.266995 53.477263, -2.2669779 53.477306))",POINT (-2.26693695 53.47727755)
,3791,796304864,,parking_space,,"POLYGON ((-2.2664915 53.4772674, -2.2663925 53.4772535, -2.2664038 53.4772249, -2.2665028 53.4772388, -2.2664972 53.4772531, -2.2664915 53.4772674))",POINT (-2.26644766184417 53.47724615166241)
,3792,796304865,,parking_space,,"POLYGON ((-2.2664801 53.4772961, -2.2663811 53.4772822, -2.2663925 53.4772535, -2.2664915 53.4772674, -2.2664801 53.4772961))",POINT (-2.2664363 53.47727480000001)
,3793,796304866,,parking_space,,"POLYGON ((-2.2665597 53.4770954, -2.2664607 53.4770815, -2.266472 53.4770528, -2.266571 53.4770667, -2.2665597 53.4770954))",POINT (-2.266515850000002 53.47707409999999)
,3794,796304867,,parking_space,,"POLYGON ((-2.2665369 53.4771528, -2.2664379 53.4771389, -2.2664493 53.4771102, -2.2665483 53.4771241, -2.2665369 53.4771528))",POINT (-2.2664931 53.47713150000001)
,3795,796304868,,parking_space,,"POLYGON ((-2.2665483 53.4771241, -2.2664493 53.4771102, -2.2664607 53.4770815, -2.2665597 53.4770954, -2.266554 53.4771097, -2.2665483 53.4771241))",POINT (-2.266504495296676 53.47710279934122)
,3796,796304869,,parking_space,,"POLYGON ((-2.2665142 53.4772101, -2.2664152 53.4771962, -2.2664265 53.4771675, -2.2665255 53.4771814, -2.2665198 53.4771958, -2.2665142 53.4772101))",POINT (-2.266470342819974 53.47718879898915)
,3797,796304870,,parking_space,,"POLYGON ((-2.2665255 53.4771814, -2.2664265 53.4771675, -2.2664379 53.4771389, -2.2665369 53.4771528, -2.2665255 53.4771814))",POINT (-2.2664817 53.47716015000002)
,3798,796304871,,parking_space,,"POLYGON ((-2.2665028 53.4772388, -2.2664038 53.4772249, -2.2664152 53.4771962, -2.2665142 53.4772101, -2.2665028 53.4772388))",POINT (-2.266459 53.47721750000001)
,3799,796306070,,parking_space,,"POLYGON ((-2.2665674 53.4773324, -2.2665147 53.4773242, -2.2665356 53.4772765, -2.2665883 53.4772847, -2.2665674 53.4773324))",POINT (-2.266551500000001 53.47730445000001)
,3800,796306071,,parking_space,,"POLYGON ((-2.26662 53.4773406, -2.2665674 53.4773324, -2.2665883 53.4772847, -2.2666409 53.4772929, -2.26662 53.4773406))",POINT (-2.266604149999999 53.47731264999999)
,3801,796306072,,parking_space,,"POLYGON ((-2.2666727 53.4773488, -2.26662 53.4773406, -2.2666409 53.4772929, -2.2666936 53.4773011, -2.2666727 53.4773488))",POINT (-2.266656800000001 53.47732085000001)
,3802,796306073,,parking_space,,"POLYGON ((-2.2667254 53.4773569, -2.2666727 53.4773488, -2.2666936 53.4773011, -2.2667463 53.4773092, -2.2667254 53.4773569))",POINT (-2.266709499999999 53.477329)
,3803,796306074,,parking_space,,"POLYGON ((-2.266778 53.4773651, -2.2667254 53.4773569, -2.2667463 53.4773092, -2.266799 53.4773174, -2.266778 53.4773651))",POINT (-2.266762179444469 53.47733714314236)
