from_node_id,to_node_id,cell_id,FFTT_in_sec,distance,o_distance,d_distance,accessbility_time,hit_count,use_count,balance,geometry
517,376,-2238999332,6,0.000830,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9330655312473 33.42136341378616, -111.9339932 33.4219122)"
376,517,-2238999332,6,0.000938,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9339932 33.4219122, -111.9330655312473 33.42136341378616)"
518,307,-2238999332,7,0.000932,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9330452660716 33.42053379309821, -111.9316996 33.4207468)"
307,518,-2238999332,7,0.000796,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9316996 33.4207468, -111.9330452660716 33.42053379309821)"
519,306,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.93140605 33.42099199999999, -111.9313563 33.420664)"
306,519,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9313563 33.420664, -111.93140605 33.42099199999999)"
520,317,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9315261540908 33.42137257284586, -111.9317246 33.4212406)"
317,520,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317246 33.4212406, -111.9315261540908 33.42137257284586)"
521,316,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9313450923425 33.42166134986698, -111.9317292 33.4215199)"
316,521,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317292 33.4215199, -111.9313450923425 33.42166134986698)"
522,316,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9321378172369 33.42165032247542, -111.9317292 33.4215199)"
316,522,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317292 33.4215199, -111.9321378172369 33.42165032247542)"
523,317,-2238999332,6,0.000873,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9322174727643 33.42135452847119, -111.9317246 33.4212406)"
317,523,-2238999332,6,0.000823,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317246 33.4212406, -111.9322174727643 33.42135452847119)"
524,317,-2238999332,6,0.000969,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9322139508989 33.4210641337076, -111.9317246 33.4212406)"
317,524,-2238999332,6,0.000917,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317246 33.4212406, -111.9322139508989 33.4210641337076)"
525,307,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9321444251197 33.42083664040479, -111.9316996 33.4207468)"
307,525,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9316996 33.4207468, -111.9321444251197 33.42083664040479)"
526,307,-2238999332,6,0.000871,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9323711608495 33.42059157358435, -111.9316996 33.4207468)"
307,526,-2238999332,6,0.000802,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9316996 33.4207468, -111.9323711608495 33.42059157358435)"
527,307,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9319692267984 33.42062789364216, -111.9316996 33.4207468)"
307,527,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9316996 33.4207468, -111.9319692267984 33.42062789364216)"
528,306,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9309813251981 33.42069744947161, -111.9313563 33.420664)"
306,528,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9313563 33.420664, -111.9309813251981 33.42069744947161)"
529,306,-2238999332,6,0.001017,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9304716195624 33.42078436299803, -111.9313563 33.420664)"
306,529,-2238999332,6,0.001106,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9313563 33.420664, -111.9304716195624 33.42078436299803)"
530,149,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9294109 33.42132775, -111.9289501 33.4212297)"
149,530,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9289501 33.4212297, -111.9294109 33.42132775)"
531,233,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9295893953073 33.42160686736444, -111.9295985 33.4220148)"
233,531,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9295985 33.4220148, -111.9295893953073 33.42160686736444)"
532,88,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.928406580493 33.4215266734153, -111.9283481 33.422014)"
88,532,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9283481 33.422014, -111.928406580493 33.4215266734153)"
533,269,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9283354240648 33.41902796856471, -111.9277064 33.4186462)"
269,533,-2238999332,6,0.001466,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9277064 33.4186462, -111.9283354240648 33.41902796856471)"
534,65,-2238999332,6,0.000698,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9343277921881 33.42303810730353, -111.9349899 33.4232132)"
65,534,-2238999332,6,0.000767,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349899 33.4232132, -111.9343277921881 33.42303810730353)"
535,65,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9347612736665 33.42286204438047, -111.9349899 33.4232132)"
65,535,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349899 33.4232132, -111.9347612736665 33.42286204438047)"
536,120,-2238999332,6,0.000227,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.938013575199 33.41625985786897, -111.9373124 33.4163246)"
120,536,-2238999332,6,0.000157,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9373124 33.4163246, -111.938013575199 33.41625985786897)"
537,408,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9325418120284 33.41555798440811, -111.9327989 33.415)"
408,537,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9327989 33.415, -111.9325418120284 33.41555798440811)"
538,99,-2238999332,6,0.000425,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9357610766497 33.41512627577982, -111.9349501 33.4150744)"
99,538,-2238999332,6,0.000344,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349501 33.4150744, -111.9357610766497 33.41512627577982)"
539,384,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9361294 33.4154285, -111.9366102 33.415)"
384,539,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366102 33.415, -111.9361294 33.4154285)"
540,313,-2238999332,6,0.000469,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9361375 33.4159137, -111.9366276 33.4162059)"
313,540,-2238999332,6,0.000526,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366276 33.4162059, -111.9361375 33.4159137)"
541,313,-2238999332,6,0.000613,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.93610975 33.4156697, -111.9366276 33.4162059)"
313,541,-2238999332,6,0.000687,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366276 33.4162059, -111.93610975 33.4156697)"
542,289,-2238999332,6,0.000485,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9358475 33.41567005, -111.9349498 33.4155051)"
289,542,-2238999332,6,0.000394,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349498 33.4155051, -111.9358475 33.41567005)"
543,289,-2238999332,6,0.000612,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.93524765 33.41568405, -111.9349498 33.4155051)"
289,543,-2238999332,6,0.000577,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349498 33.4155051, -111.93524765 33.41568405)"
544,424,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9300157540691 33.41503650602961, -111.9306021 33.415)"
424,544,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9306021 33.415, -111.9300157540691 33.41503650602961)"
545,293,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9300750355968 33.41539887910552, -111.9305745 33.4152628)"
293,545,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9305745 33.4152628, -111.9300750355968 33.41539887910552)"
546,293,-2238999332,6,0.000993,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.929438446552 33.41513342402097, -111.9305745 33.4152628)"
293,546,-2238999332,6,0.001107,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9305745 33.4152628, -111.929438446552 33.41513342402097)"
547,43,-2238999332,7,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9294253238538 33.41548994222619, -111.9294043 33.4166443)"
43,547,-2238999332,7,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9294043 33.4166443, -111.9294253238538 33.41548994222619)"
548,43,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9296176 33.41579715, -111.9294043 33.4166443)"
43,548,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9294043 33.4166443, -111.9296176 33.41579715)"
549,19,-2238999332,6,0.000505,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9361197785548 33.42472881989341, -111.936666 33.4243591)"
19,549,-2238999332,6,0.000571,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936666 33.4243591, -111.9361197785548 33.42472881989341)"
550,285,-2238999332,6,0.001332,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9313502293409 33.42243515325618, -111.9307663 33.4220474)"
285,550,-2238999332,6,0.001262,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9307663 33.4220474, -111.9313502293409 33.42243515325618)"
551,14,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9305881393723 33.42284185769197, -111.9304264 33.4231268)"
14,551,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9304264 33.4231268, -111.9305881393723 33.42284185769197)"
552,73,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9347454729704 33.42386220887288, -111.9349809 33.4243346)"
73,552,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349809 33.4243346, -111.9347454729704 33.42386220887288)"
553,73,-2238999332,6,0.000712,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.934185168383 33.42380958250362, -111.9349809 33.4243346)"
73,553,-2238999332,6,0.000808,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9349809 33.4243346, -111.934185168383 33.42380958250362)"
554,0,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.92767305 33.4248114, -111.9275146 33.4245016)"
0,554,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9275146 33.4245016, -111.92767305 33.4248114)"
555,0,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.927613 33.42523755, -111.9275146 33.4245016)"
0,555,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9275146 33.4245016, -111.927613 33.42523755)"
556,240,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9281838 33.42848975, -111.9284571 33.4288722)"
240,556,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9284571 33.4288722, -111.9281838 33.42848975)"
557,241,-2238999332,8,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9279300819454 33.42769637667217, -111.9279262 33.428948)"
241,557,-2238999332,8,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9279262 33.428948, -111.9279300819454 33.42769637667217)"
558,70,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9323496891944 33.4282513219724, -111.9321918 33.4292423)"
70,558,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9321918 33.4292423, -111.9323496891944 33.4282513219724)"
559,15,-2238999332,9,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9301671043228 33.42544620557894, -111.9290798 33.4242989)"
15,559,-2238999332,9,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9290798 33.4242989, -111.9301671043228 33.42544620557894)"
560,98,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.92378065 33.42429199999999, -111.9228983 33.4238125)"
98,560,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228983 33.4238125, -111.92378065 33.42429199999999)"
561,16,-2238999332,7,0.001520,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.925024 33.4249976, -111.9262237 33.4245026)"
16,561,-2238999332,7,0.001649,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262237 33.4245026, -111.925024 33.4249976)"
562,98,-2238999332,13,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.92408105 33.42555635, -111.9228983 33.4238125)"
98,562,-2238999332,13,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228983 33.4238125, -111.92408105 33.42555635)"
563,98,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.92242025 33.42456425, -111.9228983 33.4238125)"
98,563,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228983 33.4238125, -111.92242025 33.42456425)"
564,98,-2238999332,10,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9235159457418 33.42534691533314, -111.9228983 33.4238125)"
98,564,-2238999332,10,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228983 33.4238125, -111.9235159457418 33.42534691533314)"
565,98,-2238999332,16,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9233172 33.42624044999999, -111.9228983 33.4238125)"
98,565,-2238999332,16,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228983 33.4238125, -111.9233172 33.42624044999999)"
566,161,-2238999332,16,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9236948 33.42653060000001, -111.9239819 33.4289759)"
161,566,-2238999332,16,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9239819 33.4289759, -111.9236948 33.42653060000001)"
567,161,-2238999332,15,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9227979 33.4268422, -111.9239819 33.4289759)"
161,567,-2238999332,15,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9239819 33.4289759, -111.9227979 33.4268422)"
568,253,-2238999332,8,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9221542532736 33.42797852286211, -111.9217497 33.4292597)"
253,568,-2238999332,8,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9217497 33.4292597, -111.9221542532736 33.42797852286211)"
569,98,-2238999332,8,0.001859,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9242620866907 33.42349238404258, -111.9228983 33.4238125)"
98,569,-2238999332,8,0.001719,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228983 33.4238125, -111.9242620866907 33.42349238404258)"
570,98,-2238999332,7,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.922161899743 33.4229782292036, -111.9228983 33.4238125)"
98,570,-2238999332,7,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228983 33.4238125, -111.922161899743 33.4229782292036)"
571,98,-2238999332,10,0.001815,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9211683789365 33.42324123741872, -111.9228983 33.4238125)"
98,571,-2238999332,10,0.001997,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228983 33.4238125, -111.9211683789365 33.42324123741872)"
572,161,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9236149007327 33.4284177810152, -111.9239819 33.4289759)"
161,572,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9239819 33.4289759, -111.9236149007327 33.4284177810152)"
573,109,-2238999332,8,0.000592,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9356533302633 33.42743657245287, -111.9365845 33.4264032)"
109,573,-2238999332,8,0.000731,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9365845 33.4264032, -111.9356533302633 33.42743657245287)"
574,109,-2238999332,9,0.000429,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.935321262086 33.42735962263419, -111.9365845 33.4264032)"
109,574,-2238999332,9,0.000588,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9365845 33.4264032, -111.935321262086 33.42735962263419)"
