sensor_no,sensor_id,Average of volume_pl_ph,Average of lanes,link_volume_per_hour,link_volume_period,,geometry,reference_speed,reference_lanes,lane_volume,allowed_link_type_code,blocked_link_type_code
1115,27883AB,151.625,2,303.25,1213,,"LINESTRING (-111.896039 33.612025, -111.8926 33.611578)",40,2,151.625,,
1116,27883BA,48.625,2,97.25,389,,"LINESTRING (-111.8926 33.611578, -111.896039 33.612025)",40,2,48.625,,
1117,27949AB,254.625,2,509.25,2037,,"LINESTRING (-111.878338 33.607465, -111.878344 33.604312)",40,2,254.625,,
1118,27949BA,175.125,2,350.25,1401,,"LINESTRING (-111.878344 33.604312, -111.878338 33.607465)",40,2,175.125,,
1119,27962AB,455.4166667,3,1366.25,5465,,"LINESTRING (-111.88721 33.654336, -111.890496 33.64819)",41,3,455.4166667,,
1120,27962BA,386.4166667,3,1159.25,4637,,"LINESTRING (-111.890496 33.64819, -111.88721 33.654336)",41,3,386.4166667,,
1121,27966AB,286.375,2,572.75,2291,,"LINESTRING (-111.907496 33.67167, -111.897641 33.676748)",41,2,286.375,,
1122,27966BA,272.5,2,545,2180,,"LINESTRING (-111.897641 33.676748, -111.907496 33.67167)",41,2,272.5,,
1123,28009AB,287.125,3,861.375,3445.5,,"LINESTRING (-111.907769 33.634453, -111.916746 33.636333)",40,3,287.125,,
1124,28009BA,441.875,3,1325.625,5302.5,,"LINESTRING (-111.916746 33.636333, -111.907769 33.634453)",40,3,441.875,,
1125,28020AB,117.875,2,235.75,943,,"LINESTRING (-111.907688 33.64308, -111.907735 33.645682)",40,2,117.875,,
1126,28020BA,294.125,2,588.25,2353,,"LINESTRING (-111.907735 33.645682, -111.907688 33.64308)",40,2,294.125,,
1127,28040AB,297.0625,2,594.125,2376.5,,"LINESTRING (-111.90615 33.662071, -111.907496 33.67167)",41,2,297.0625,,
1128,28040BA,521.5625,2,1043.125,4172.5,,"LINESTRING (-111.907496 33.67167, -111.90615 33.662071)",41,2,521.5625,,
1129,28049AB,153.25,3,459.75,1839,,"LINESTRING (-111.929995 33.655104, -111.925333 33.655166)",40,3,153.25,,
1130,28049BA,190.375,2,380.75,1523,,"LINESTRING (-111.925333 33.655166, -111.929995 33.655104)",40,2,190.375,,
1131,28060AB,584,3,1752,7008,,"LINESTRING (-111.925356 33.656764, -111.925333 33.655166)",40,3,584,,
1132,28060BA,345.875,3,1037.625,4150.5,,"LINESTRING (-111.925333 33.655166, -111.925356 33.656764)",40,3,345.875,,
1133,28084AB,767.9166667,2,1535.833333,6143.333334,,"LINESTRING (-111.925351 33.664597, -111.925412 33.662909)",41,2,767.9166667,,
1134,28084BA,648.4375,2,1296.875,5187.5,,"LINESTRING (-111.925412 33.662909, -111.925351 33.664597)",41,2,648.4375,,
1135,2810AB,54.75,1,54.75,219,,"LINESTRING (-112.444165 33.522701, -112.444169 33.515245)",42,1,54.75,,
1136,2810BA,44,1,44,176,,"LINESTRING (-112.444169 33.515245, -112.444165 33.522701)",42,1,44,,
1137,28153AB,758.875,1,758.875,3035.5,,"LINESTRING (-111.890478 33.639588, -111.890481 33.632241)",70,1,758.875,,
1138,28260AB,1466.875,3,4400.625,17602.5,,"LINESTRING (-111.890511 33.639587, -111.89052 33.63743)",70,3,1466.875,f,a
1139,28276AB,1170.28125,3,3510.84375,14043.375,,"LINESTRING (-111.89016 33.637406, -111.890156 33.639582)",70,3,1170.28125,f,a
1140,28321AB,267,3,801,3204,,"LINESTRING (-111.875475 33.621872, -111.87616 33.622704)",40,3,267,,
1141,28321BA,366,3,1098,4392,,"LINESTRING (-111.87616 33.622704, -111.875475 33.621872)",40,3,366,,
1142,28327AB,244.4375,2,488.875,1955.5,,"LINESTRING (-111.869001 33.640002, -111.869713 33.640008)",41,2,244.4375,,
1143,28327BA,177.6875,2,355.375,1421.5,,"LINESTRING (-111.869713 33.640008, -111.869001 33.640002)",41,2,177.6875,,
1144,28356AB,468.7083334,3,1406.125,5624.500001,,"LINESTRING (-111.835069 33.582442, -111.84367 33.58249)",55,3,468.7083334,,
1145,28356BA,311.2916667,3,933.8750001,3735.5,,"LINESTRING (-111.84367 33.58249, -111.835069 33.582442)",55,3,311.2916667,,
1146,28379AB,368.5625,2,737.125,2948.5,,"LINESTRING (-111.854885 33.604635, -111.843169 33.597341)",41,2,368.5625,,
1147,28379BA,478.6875,2,957.375,3829.5,,"LINESTRING (-111.843169 33.597341, -111.854885 33.604635)",41,2,478.6875,,
1148,28451AB,400.4375,2,800.875,3203.5,,"LINESTRING (-111.92539 33.698689, -111.9254 33.705903)",41,2,400.4375,,
1149,28451BA,798.5,2,1597,6388,,"LINESTRING (-111.9254 33.705903, -111.92539 33.698689)",41,2,798.5,,
1150,28488AB,241.625,1,241.625,966.5,,"LINESTRING (-111.925983 33.74127, -111.934654 33.741267)",42,1,241.625,,
1151,28488BA,562.375,1,562.375,2249.5,,"LINESTRING (-111.934654 33.741267, -111.925983 33.74127)",42,1,562.375,,
1152,28503AB,503.3125,2,1006.625,4026.5,,"LINESTRING (-111.890603 33.698695, -111.890735 33.705931)",41,2,503.3125,,
1153,28503BA,771.1875,2,1542.375,6169.5,,"LINESTRING (-111.890735 33.705931, -111.890603 33.698695)",41,2,771.1875,,
1154,28530AB,177.875,1,177.875,711.5,,"LINESTRING (-111.891256 33.770188, -111.908509 33.770204)",40,1,177.875,,
1155,28530BA,268,1,268,1072,,"LINESTRING (-111.908509 33.770204, -111.891256 33.770188)",40,1,268,,
1156,28532AB,474.5,1,474.5,1898,,"LINESTRING (-111.891147 33.792025, -111.891236 33.781321)",42,1,474.5,,
1157,28532BA,479.875,1,479.875,1919.5,,"LINESTRING (-111.891236 33.781321, -111.891147 33.792025)",42,1,479.875,,
1158,28545AB,298.4375,2,596.875,2387.5,,"LINESTRING (-111.925891 33.755728, -111.925913 33.763149)",42,2,298.4375,,
1159,28545BA,483.375,2,966.75,3867,,"LINESTRING (-111.925913 33.763149, -111.925891 33.755728)",42,2,483.375,,
1160,2859AB,309.625,1,309.625,1238.5,,"LINESTRING (-112.409563 33.508138, -112.413907 33.508123)",41,1,309.625,,
1161,2859BA,450.5,1,450.5,1802,,"LINESTRING (-112.413907 33.508123, -112.409563 33.508138)",41,1,450.5,,
1162,28650AB,214.875,3,644.625,2578.5,,"LINESTRING (-111.70823 33.56621, -111.714219 33.573179)",57,3,214.875,,
1163,28650BA,235.1666667,3,705.5000001,2822,,"LINESTRING (-111.714219 33.573179, -111.70823 33.56621)",57,3,235.1666667,,
1164,28734AB,908,2,1816,7264,,"LINESTRING (-111.867371 33.151059, -111.905586 33.200663)",72,2,908,,
1165,28738AB,706,2,1412,5648,,"LINESTRING (-111.905688 33.200238, -111.867645 33.150893)",72,2,706,,
1166,28773AB,111.25,2,222.5,890,,"LINESTRING (-112.13855 32.83494, -112.200355 32.836388)",72,2,111.25,,
1167,28779AB,418.4722223,3,1255.416667,5021.666668,,"LINESTRING (-111.266421 32.501639, -111.268844 32.506632)",72,3,418.4722223,,
1168,28780AB,72.1875,2,144.375,577.5,,"LINESTRING (-112.20352 32.836221, -112.137284 32.834565)",72,2,72.1875,,
1169,28788BA,446.9444445,3,1340.833334,5363.333334,,"LINESTRING (-111.267252 32.502554, -111.266855 32.501658)",72,3,446.9444445,,
1170,28793AB,406.5,1,406.5,1626,,"LINESTRING (-111.67101 32.823947, -111.684783 32.832591)",42,1,406.5,,
1171,28793BA,255.25,1,255.25,1021,,"LINESTRING (-111.684783 32.832591, -111.67101 32.823947)",42,1,255.25,,
1172,28816AB,41.25,2,82.5,330,,"LINESTRING (-111.676895 32.879643, -111.6733 32.879618)",41,2,41.25,,
1173,28816BA,99.125,1,99.125,396.5,,"LINESTRING (-111.6733 32.879618, -111.676895 32.879643)",41,1,99.125,,
1174,28848AB,56.875,1,56.875,227.5,,"LINESTRING (-111.757235 32.763065, -111.757247 32.770376)",42,1,56.875,,
1175,28848BA,117,1,117,468,,"LINESTRING (-111.757247 32.770376, -111.757235 32.763065)",42,1,117,,
1176,28925AB,36.375,1,36.375,145.5,,"LINESTRING (-112.11734 32.839485, -112.131136 32.836167)",42,1,36.375,,
1177,28925BA,20.5,1,20.5,82,,"LINESTRING (-112.131136 32.836167, -112.11734 32.839485)",42,1,20.5,,
1178,2937AB,32.25,1,32.25,129,,"LINESTRING (-112.409606 33.537152, -112.409608 33.544481)",42,1,32.25,,
1179,2937BA,30.625,1,30.625,122.5,,"LINESTRING (-112.409608 33.544481, -112.409606 33.537152)",42,1,30.625,,
1180,29384AB,114,1,114,456,,"LINESTRING (-111.920407 32.879426, -111.90433 32.879468)",42,1,114,,
1181,29384BA,112.25,1,112.25,449,,"LINESTRING (-111.90433 32.879468, -111.920407 32.879426)",42,1,112.25,,
1182,2945AB,29.5,1,29.5,118,,"LINESTRING (-112.426846 33.5227, -112.426843 33.529958)",42,1,29.5,,
1183,2945BA,34.125,1,34.125,136.5,,"LINESTRING (-112.426843 33.529958, -112.426846 33.5227)",42,1,34.125,,
1184,29652AB,104.25,1,104.25,417,,"LINESTRING (-111.774316 32.830349, -111.774316 32.83572)",40,1,104.25,,
1185,29652BA,115.625,1,115.625,462.5,,"LINESTRING (-111.774316 32.83572, -111.774316 32.830349)",40,1,115.625,,
1186,2965AB,169.125,1,169.125,676.5,,"LINESTRING (-112.426843 33.537274, -112.419879 33.537196)",42,1,169.125,,
1187,2965BA,93,1,93,372,,"LINESTRING (-112.419879 33.537196, -112.426843 33.537274)",42,1,93,,
1188,29795AB,50.875,1,50.875,203.5,,"LINESTRING (-111.757345 32.864901, -111.757371 32.87216)",41,1,50.875,,
1189,29795BA,91.375,1,91.375,365.5,,"LINESTRING (-111.757371 32.87216, -111.757345 32.864901)",41,1,91.375,,
1190,29837AB,308.125,1,308.125,1232.5,,"LINESTRING (-111.774387 32.893963, -111.77436 32.888254)",39,1,308.125,,
1191,29837BA,261.875,1,261.875,1047.5,,"LINESTRING (-111.77436 32.888254, -111.774387 32.893963)",39,1,261.875,,
1192,29908AB,88.25,2,176.5,706,,"LINESTRING (-111.744984 32.869821, -111.740182 32.86685)",41,2,88.25,,
1193,29908BA,102.875,2,205.75,823,,"LINESTRING (-111.740182 32.86685, -111.744984 32.869821)",41,2,102.875,,
1194,29980AB,201.875,1,201.875,807.5,,"LINESTRING (-111.702016 32.843391, -111.689727 32.835652)",42,1,201.875,,
1195,29980BA,310.875,1,310.875,1243.5,,"LINESTRING (-111.689727 32.835652, -111.702016 32.843391)",42,1,310.875,,
1196,30110AB,338.25,2,676.5,2706,,"LINESTRING (-111.692153 32.879651, -111.698723 32.879644)",41,2,338.25,,
1197,30110BA,300.125,2,600.25,2401,,"LINESTRING (-111.698723 32.879644, -111.692153 32.879651)",41,2,300.125,,
1198,30163AB,361.1875,2,722.375,2889.5,,"LINESTRING (-111.756712 32.96753, -111.75672 32.948733)",42,2,361.1875,,
1199,30163BA,366.75,2,733.5,2934,,"LINESTRING (-111.75672 32.948733, -111.756712 32.96753)",42,2,366.75,,
1200,30166AB,652.25,2,1304.5,5218,,"LINESTRING (-111.749075 32.997968, -111.738646 32.984949)",72,2,652.25,,
1201,30198AB,449,2,898,3592,,"LINESTRING (-111.757078 32.916063, -111.757242 32.908785)",41,2,449,,
1202,30198BA,358.0625,2,716.125,2864.5,,"LINESTRING (-111.757242 32.908785, -111.757078 32.916063)",41,2,358.0625,,
1203,30240AB,375.5,2,751,3004,,"LINESTRING (-111.75641 32.996358, -111.754936 32.999805)",42,2,375.5,,
1204,30240BA,224.875,2,449.75,1799,,"LINESTRING (-111.754936 32.999805, -111.75641 32.996358)",42,2,224.875,,
1205,30289AB,429.375,1,429.375,1717.5,,"LINESTRING (-111.751659 33.005219, -111.751182 33.00599)",42,1,429.375,,
1206,30289BA,343.375,1,343.375,1373.5,,"LINESTRING (-111.751182 33.00599, -111.751659 33.005219)",42,1,343.375,,
1207,3034AB,282.7083333,3,848.1249999,3392.5,,"LINESTRING (-112.362187 33.483712, -112.360973 33.48171)",41,3,282.7083333,,
1208,3034BA,246.7083333,3,740.1249999,2960.5,,"LINESTRING (-112.360973 33.48171, -112.362187 33.483712)",41,3,246.7083333,,
1209,3036AB,263.375,2,526.75,2107,,"LINESTRING (-112.375368 33.458623, -112.375382 33.45341)",41,2,263.375,,
1210,3036BA,259.2916667,3,777.8750001,3111.5,,"LINESTRING (-112.375382 33.45341, -112.375368 33.458623)",41,3,259.2916667,,
1211,30489AB,339.4375,2,678.875,2715.5,,"LINESTRING (-112.048296 33.056368, -112.048982 33.055301)",41,2,339.4375,,
1212,30489BA,647.5,2,1295,5180,,"LINESTRING (-112.048982 33.055301, -112.048296 33.056368)",41,2,647.5,,
1213,30497AB,382.4166667,3,1147.25,4589,,"LINESTRING (-112.038174 33.08391, -112.044124 33.072481)",41,3,382.4166667,,
1214,30497BA,783.1875,2,1566.375,6265.5,,"LINESTRING (-112.044124 33.072481, -112.038174 33.08391)",41,2,783.1875,,
1215,30637AB,323.25,1,323.25,1293,,"LINESTRING (-111.840916 33.120837, -111.840923 33.13218)",42,1,323.25,,
1216,30637BA,439.875,1,439.875,1759.5,,"LINESTRING (-111.840923 33.13218, -111.840916 33.120837)",42,1,439.875,,
1217,30908AB,88.125,2,176.25,705,,"LINESTRING (-111.559174 32.7546, -111.554819 32.751905)",42,2,88.125,,
1218,30908BA,72.5625,2,145.125,580.5,,"LINESTRING (-111.554819 32.751905, -111.559174 32.7546)",42,2,72.5625,,
1219,31031BA,75,2,150,600,,"LINESTRING (-111.515796 32.727557, -111.515772 32.731792)",42,2,75,,
1220,31257AB,246.375,1,246.375,985.5,,"LINESTRING (-111.61914 32.879677, -111.628514 32.87974)",42,1,246.375,,
1221,31257BA,191.5,1,191.5,766,,"LINESTRING (-111.628514 32.87974, -111.61914 32.879677)",42,1,191.5,,
1222,3141AB,207.75,3,623.25,2493,,"LINESTRING (-112.375277 33.464519, -112.375307 33.462916)",41,3,207.75,,
1223,3141BA,164.5833333,3,493.7499999,1975,,"LINESTRING (-112.375307 33.462916, -112.375277 33.464519)",41,3,164.5833333,,
1224,31457AB,309.375,1,309.375,1237.5,,"LINESTRING (-111.636037 33.021509, -111.613308 33.004305)",61,1,309.375,,
1225,31457BA,375.75,1,375.75,1503,,"LINESTRING (-111.613308 33.004305, -111.636037 33.021509)",61,1,375.75,,
1226,31757AB,179.125,2,358.25,1433,,"LINESTRING (-111.524019 32.973443, -111.524081 32.969298)",42,2,179.125,,
1227,31757BA,194.75,2,389.5,1558,,"LINESTRING (-111.524081 32.969298, -111.524019 32.973443)",42,2,194.75,,
1228,32000AB,120.25,2,240.5,962,,"LINESTRING (-111.711589 32.83372, -111.707253 32.831458)",72,2,120.25,,
1229,32007AB,177.3125,2,354.625,1418.5,,"LINESTRING (-111.707394 32.83194, -111.712535 32.834397)",72,2,177.3125,,
1230,32142AB,483.875,1,483.875,1935.5,,"LINESTRING (-111.890304 33.632253, -111.890184 33.639579)",70,1,483.875,,
1231,32146AB,381.5,1,381.5,1526,,"LINESTRING (-112.318237 33.457771, -112.333617 33.457831)",75,1,381.5,,
1232,32157AB,1382.275,5,6911.375,27645.5,,"LINESTRING (-111.727387 33.386649, -111.729022 33.386657)",71,5,1382.275,,
1233,32158AB,643,1,643,2572,,"LINESTRING (-111.727385 33.386607, -111.731767 33.386567)",75,1,643,,
1234,32212AB,253.875,1,253.875,1015.5,,"LINESTRING (-111.950747 33.29303, -111.931642 33.291262)",70,1,253.875,,
1235,3228AB,276.5833333,3,829.7499999,3319,,"LINESTRING (-112.358207 33.456117, -112.358216 33.45529)",41,3,276.5833333,,
1236,3228BA,219.375,3,658.125,2632.5,,"LINESTRING (-112.358216 33.45529, -112.358207 33.456117)",41,3,219.375,,
1237,3232AB,283.75,2,567.5,2270,,"LINESTRING (-112.332933 33.43512, -112.340906 33.43398)",41,2,283.75,,
1238,3232BA,259.1875,2,518.375,2073.5,,"LINESTRING (-112.340906 33.43398, -112.332933 33.43512)",41,2,259.1875,,
1239,3243AB,340.5833333,3,1021.75,4087,,"LINESTRING (-112.341084 33.452859, -112.341072 33.449865)",41,3,340.5833333,,
1240,3243BA,350.125,3,1050.375,4201.5,,"LINESTRING (-112.341072 33.449865, -112.341084 33.452859)",41,3,350.125,,
1241,32490AB,362.625,1,362.625,1450.5,,"LINESTRING (-111.434303 33.007188, -111.423612 33.009669)",42,1,362.625,,
1242,32490BA,270.125,1,270.125,1080.5,,"LINESTRING (-111.423612 33.009669, -111.434303 33.007188)",42,1,270.125,,
1243,3268AB,289.3333333,3,867.9999999,3472,,"LINESTRING (-112.358148 33.462157, -112.358192 33.459382)",41,3,289.3333333,,
1244,3268BA,373.6666667,3,1121,4484,,"LINESTRING (-112.358192 33.459382, -112.358148 33.462157)",41,3,373.6666667,,
1245,32851AB,32.25,1,32.25,129,,"LINESTRING (-113.187471 33.938771, -113.335122 33.891509)",61,1,32.25,,
1246,32851BA,34,1,34,136,,"LINESTRING (-113.335122 33.891509, -113.187471 33.938771)",61,1,34,,
1247,32868AB,559.7916667,3,1679.375,6717.5,,"LINESTRING (-112.276061 33.598638, -112.272035 33.597462)",41,3,559.7916667,,
1248,32868BA,408.2083334,3,1224.625,4898.500001,,"LINESTRING (-112.272035 33.597462, -112.276061 33.598638)",41,3,408.2083334,,
1249,32897AB,259,3,777,3108,,"LINESTRING (-112.272534 33.453499, -112.272529 33.450216)",41,3,259,,
1250,32897BA,307.625,3,922.875,3691.5,,"LINESTRING (-112.272529 33.450216, -112.272534 33.453499)",41,3,307.625,,
1251,33042AB,233,2,466,1864,,"LINESTRING (-111.757287 32.890455, -111.757278 32.886835)",41,2,233,,
1252,33042BA,213.375,2,426.75,1707,,"LINESTRING (-111.757278 32.886835, -111.757287 32.890455)",41,2,213.375,,
1253,3306AB,351.0416667,3,1053.125,4212.5,,"LINESTRING (-112.341059 33.459202, -112.341034 33.460703)",41,3,351.0416667,,
1254,3306BA,358.7083333,3,1076.125,4304.5,,"LINESTRING (-112.341034 33.460703, -112.341059 33.459202)",41,3,358.7083333,,
1255,33268AB,442,2,884,3536,,"LINESTRING (-112.405233 33.558708, -112.397145 33.559005)",61,2,442,f,a
1256,33407AB,595.75,2,1191.5,4766,,"LINESTRING (-111.811399 33.364319, -111.8157 33.364311)",40,2,595.75,,
1257,33407BA,133.5833333,2,267.1666666,1068.666666,,"LINESTRING (-111.8157 33.364311, -111.811399 33.364319)",40,2,133.5833333,,
1258,3345AB,365.1666667,3,1095.5,4382,,"LINESTRING (-112.340968 33.486066, -112.340969 33.484655)",41,3,365.1666667,,
1259,3345BA,289.8333333,3,869.4999999,3478,,"LINESTRING (-112.340969 33.484655, -112.340968 33.486066)",41,3,289.8333333,,
1260,33673AB,427.75,1,427.75,1711,,"LINESTRING (-112.16919 33.323037, -112.169164 33.32348)",42,1,427.75,,
1261,33673BA,452.125,1,452.125,1808.5,,"LINESTRING (-112.169164 33.32348, -112.16919 33.323037)",42,1,452.125,,
1262,33763AB,104.5,2,209,836,,"LINESTRING (-112.306221 33.409937, -112.306209 33.406149)",41,2,104.5,,
1263,33763BA,101.125,2,202.25,809,,"LINESTRING (-112.306209 33.406149, -112.306221 33.409937)",41,2,101.125,,
1264,33803AB,522.75,1,522.75,2091,,"LINESTRING (-112.254932 33.404623, -112.254666 33.400011)",41,1,522.75,,
1265,33803BA,300.125,1,300.125,1200.5,,"LINESTRING (-112.254666 33.400011, -112.254932 33.404623)",41,1,300.125,,
1266,33804AB,582.0833333,1,582.0833333,2328.333333,,"LINESTRING (-112.203855 33.403527, -112.20351 33.398127)",41,1,582.0833333,,
1267,33804BA,491,1,491,1964,,"LINESTRING (-112.20351 33.398127, -112.203855 33.403527)",41,1,491,,
1268,33881AB,273.9375,2,547.875,2191.5,,"LINESTRING (-111.77126 33.385773, -111.771257 33.387255)",41,2,273.9375,,
1269,33881BA,354.75,2,709.5,2838,,"LINESTRING (-111.771257 33.387255, -111.77126 33.385773)",41,2,354.75,,
1270,34109AB,221.4375,2,442.875,1771.5,,"LINESTRING (-111.997159 33.291575, -112.031924 33.291228)",41,2,221.4375,,
1271,34109BA,390.9375,2,781.875,3127.5,,"LINESTRING (-112.031924 33.291228, -111.997159 33.291575)",41,2,390.9375,,
1272,34116AB,526.5,1,526.5,2106,,"LINESTRING (-112.426747 33.42782, -112.426761 33.432133)",41,1,526.5,,
1273,34116BA,428.25,1,428.25,1713,,"LINESTRING (-112.426761 33.432133, -112.426747 33.42782)",41,1,428.25,,
1274,3416AB,212.125,2,424.25,1697,,"LINESTRING (-112.349589 33.536804, -112.340997 33.536708)",41,2,212.125,,
1275,3416BA,223.1875,2,446.375,1785.5,,"LINESTRING (-112.340997 33.536708, -112.349589 33.536804)",41,2,223.1875,,
1276,3423AB,347.25,2,694.5,2778,,"LINESTRING (-112.358151 33.522403, -112.35816 33.524703)",41,2,347.25,,
1277,3423BA,250,2,500,2000,,"LINESTRING (-112.35816 33.524703, -112.358151 33.522403)",41,2,250,,
1278,3477AB,260.25,1,260.25,1041,,"LINESTRING (-112.28959 33.421, -112.293691 33.421025)",41,1,260.25,,
1279,3477BA,151.9166667,1,151.9166667,607.6666668,,"LINESTRING (-112.293691 33.421025, -112.28959 33.421)",41,1,151.9166667,,
1280,347AB,207.25,1,207.25,829,,"LINESTRING (-111.573916 33.378816, -111.567112 33.378871)",41,1,207.25,,
1281,347BA,616.625,1,616.625,2466.5,,"LINESTRING (-111.567112 33.378871, -111.573916 33.378816)",41,1,616.625,,
1282,3702AB,441.4375,2,882.875,3531.5,,"LINESTRING (-112.229881 33.422987, -112.221199 33.422942)",41,2,441.4375,,
1283,3702BA,226.5,2,453,1812,,"LINESTRING (-112.221199 33.422942, -112.229881 33.422987)",41,2,226.5,,
1284,3754AB,93.875,2,187.75,751,,"LINESTRING (-112.255195 33.450341, -112.263815 33.450306)",41,2,93.875,,
1285,3754BA,155.625,2,311.25,1245,,"LINESTRING (-112.263815 33.450306, -112.255195 33.450341)",41,2,155.625,,
1286,3785AB,452,2,904,3616,,"LINESTRING (-112.25891 33.508693, -112.263947 33.5085)",41,2,452,,
1287,3785BA,512.3125,2,1024.625,4098.5,,"LINESTRING (-112.263947 33.5085, -112.25891 33.508693)",41,2,512.3125,,
1288,3800AB,297.875,3,893.625,3574.5,,"LINESTRING (-112.306593 33.456877, -112.306528 33.449671)",41,3,297.875,,
1289,3800BA,408.8333334,3,1226.5,4906.000001,,"LINESTRING (-112.306528 33.449671, -112.306593 33.456877)",41,3,408.8333334,,
1290,3909AB,308.75,2,617.5,2470,,"LINESTRING (-112.306623 33.464108, -112.306613 33.460595)",41,2,308.75,,
1291,3909BA,341.875,2,683.75,2735,,"LINESTRING (-112.306613 33.460595, -112.306623 33.464108)",41,2,341.875,,
1292,3917AB,79.5625,2,159.125,636.5,,"LINESTRING (-112.297794 33.478792, -112.306658 33.478583)",41,2,79.5625,,
1293,3917BA,343,1,343,1372,,"LINESTRING (-112.306658 33.478583, -112.297794 33.478792)",41,1,343,,
1294,3938AB,362.875,1,362.875,1451.5,,"LINESTRING (-112.272356 33.435702, -112.272503 33.428342)",41,1,362.875,,
1295,3938BA,678.625,1,678.625,2714.5,,"LINESTRING (-112.272503 33.428342, -112.272356 33.435702)",41,1,678.625,,
1296,3951AB,1055.78125,3,3167.34375,12669.375,,"LINESTRING (-112.267742 33.47137, -112.266329 33.47372)",71,3,1055.78125,,
1297,3954AB,286.125,1,286.125,1144.5,,"LINESTRING (-112.26783 33.4714, -112.263758 33.486201)",75,1,286.125,,
1298,3957AB,541.625,1,541.625,2166.5,,"LINESTRING (-112.289874 33.464464, -112.289918 33.462349)",41,1,541.625,,
1299,3957BA,333.6875,2,667.375,2669.5,,"LINESTRING (-112.289918 33.462349, -112.289874 33.464464)",41,2,333.6875,,
1300,3962AB,586.75,1,586.75,2347,,"LINESTRING (-112.289886 33.460348, -112.289843 33.457181)",41,1,586.75,,
1301,3962BA,525,2,1050,4200,,"LINESTRING (-112.289843 33.457181, -112.289886 33.460348)",41,2,525,,
